,fid,lat,long,iso3,2015
6923,33255,-2.5,-44.5,BRA35421.0,0.3232572738794102
6924,33256,-2.5,-43.5,BRA35422.0,1.1171240499788513
6925,33257,-2.5,-42.5,BRA35423.0,0.7084216501506669
6926,33258,-2.5,-41.5,BRA35424.0,1.7552237214967399
6927,33259,-2.5,-40.5,BRA35425.0,0.0
6928,33260,-2.5,-39.5,BRA35746.0,4.2233423678385265
6929,33590,-3.5,-69.5,BRA35747.0,0.584492577711579
6930,33591,-3.5,-68.5,BRA35748.0,3.2580306931626306
6931,33592,-3.5,-67.5,BRA35749.0,3.339882102464049
6932,33593,-3.5,-66.5,BRA35750.0,1.5648420694451775
6933,33595,-3.5,-64.5,BRA35751.0,2.639146739425809
6934,33596,-3.5,-63.5,BRA35752.0,2.3281573311425774
6935,33597,-3.5,-62.5,BRA35753.0,1.9743846441242503
6936,33598,-3.5,-61.5,BRA35754.0,0.822117655460572
6937,33599,-3.5,-60.5,BRA35755.0,7.703911092697279
6938,33600,-3.5,-59.5,BRA35756.0,0.001234006812242713
6939,33601,-3.5,-58.5,BRA35757.0,0.0
6940,33602,-3.5,-57.5,BRA35758.0,3.8296449657379323
6941,33603,-3.5,-56.5,BRA35759.0,3.5050617909219635
6942,33604,-3.5,-55.5,BRA35760.0,5.147419836160653
6943,33606,-3.5,-53.5,BRA35761.0,2.056203234095556
6944,33607,-3.5,-52.5,BRA35762.0,0.0
6945,33608,-3.5,-51.5,BRA35763.0,0.017948891638711162
6946,33609,-3.5,-50.5,BRA35764.0,0.0
6947,33610,-3.5,-49.5,BRA35765.0,0.0
6948,33611,-3.5,-48.5,BRA35766.0,2.2309661669464185
6949,33612,-3.5,-47.5,BRA35767.0,1.1963827322013552
6950,33613,-3.5,-46.5,BRA35768.0,0.2651834692447432
6951,33614,-3.5,-45.5,BRA35769.0,0.0
6952,33615,-3.5,-44.5,BRA35770.0,3.670655002939299
6953,33616,-3.5,-43.5,BRA35771.0,2.326385087316484
6954,33617,-3.5,-42.5,BRA35772.0,1.330032890219866
6955,33618,-3.5,-41.5,BRA35773.0,2.104634719543071
6956,33619,-3.5,-40.5,BRA35774.0,0.23454334265139754
6957,33620,-3.5,-39.5,BRA35775.0,0.10577013708765465
6958,33621,-3.5,-38.5,BRA35776.0,1.4420157264978808
6959,33948,-4.5,-71.5,BRA35777.0,0.0
6960,33949,-4.5,-70.5,BRA35778.0,0.16253116851780816
6961,33950,-4.5,-69.5,BRA35779.0,0.027752025543415906
6962,33953,-4.5,-66.5,BRA35780.0,0.0611817951963528
6963,33956,-4.5,-63.5,BRA35781.0,0.11365005824774708
6964,33959,-4.5,-60.5,BRA35782.0,0.4590209967571876
6965,33960,-4.5,-59.5,BRA35783.0,0.9170081846158209
6966,33963,-4.5,-56.5,BRA35784.0,0.5954050049740977
6967,33964,-4.5,-55.5,BRA36110.0,1.0964052068786165
6968,33965,-4.5,-54.5,BRA36111.0,1.0245801029266703
6969,33969,-4.5,-50.5,BRA36112.0,0.2021736373611053
6970,33970,-4.5,-49.5,BRA36113.0,0.2026002886525722
6971,33971,-4.5,-48.5,BRA36114.0,0.4787125948248905
6972,33972,-4.5,-47.5,BRA36115.0,0.7611721594410317
6973,33973,-4.5,-46.5,BRA36116.0,0.15926564517158076
6974,33974,-4.5,-45.5,BRA36117.0,0.09249471805701164
6975,33975,-4.5,-44.5,BRA36118.0,0.45814143871016355
6976,33976,-4.5,-43.5,BRA36119.0,0.5049943143792512
6977,33977,-4.5,-42.5,BRA36120.0,3.6237594621410647
6978,33978,-4.5,-41.5,BRA36121.0,1.067963975402831
6979,33979,-4.5,-40.5,BRA36122.0,0.35166896795809416
6980,33980,-4.5,-39.5,BRA36123.0,0.11807082201394638
6981,33981,-4.5,-38.5,BRA36124.0,0.0413556378751873
6982,33982,-4.5,-37.5,BRA36125.0,0.15807102155547345
6983,33983,-4.5,-36.5,BRA36126.0,0.007518908528851211
6984,34306,-5.5,-73.5,BRA36127.0,0.08938672749532588
6985,34307,-5.5,-72.5,BRA36128.0,0.03841174396406572
6986,34315,-5.5,-64.5,BRA36129.0,0.07857275822314572
6987,34316,-5.5,-63.5,BRA36130.0,0.010751612544965764
6988,34318,-5.5,-61.5,BRA36131.0,0.0715822409091112
6989,34319,-5.5,-60.5,BRA36132.0,0.07939980534198923
6990,34322,-5.5,-57.5,BRA36133.0,0.03444716888643488
6991,34323,-5.5,-56.5,BRA36134.0,0.04675113574573789
6992,34328,-5.5,-51.5,BRA36135.0,0.006173315994224848
6993,34329,-5.5,-50.5,BRA36136.0,0.10667923253178027
6994,34330,-5.5,-49.5,BRA36137.0,0.8901225893873839
6995,34331,-5.5,-48.5,BRA36138.0,0.37591260711244767
6996,34332,-5.5,-47.5,BRA36139.0,0.5771508935653371
6997,34333,-5.5,-46.5,BRA36140.0,0.2564141442385929
6998,34334,-5.5,-45.5,BRA36141.0,0.530061718719437
6999,34335,-5.5,-44.5,BRA36142.0,1.1751387798193151
7000,34336,-5.5,-43.5,BRA36143.0,1.0318102013505286
7001,34337,-5.5,-42.5,BRA36471.0,3.9927504725327148
7002,34338,-5.5,-41.5,BRA36474.0,0.38293594375659507
7003,34339,-5.5,-40.5,BRA36475.0,0.8307130380171244
7004,34340,-5.5,-39.5,BRA36476.0,0.9016684297210803
7005,34341,-5.5,-38.5,BRA36477.0,1.062817904441138
7006,34342,-5.5,-37.5,BRA36478.0,1.9840565007085036
7007,34343,-5.5,-36.5,BRA36479.0,0.45553230196619293
7008,34344,-5.5,-35.5,BRA36480.0,2.276650674463489
7009,34668,-6.5,-71.5,BRA36481.0,1.4929316352349378
7010,34669,-6.5,-70.5,BRA36482.0,1.7469532503083047
7011,34670,-6.5,-69.5,BRA36483.0,1.3091860517321912
7012,34671,-6.5,-68.5,BRA36484.0,13.69488617074821
7013,34675,-6.5,-64.5,BRA36485.0,1.0491880366452764
7014,34676,-6.5,-63.5,BRA36486.0,1.3460815426450436
7015,34677,-6.5,-62.5,BRA36487.0,3.4842871549605365
7016,34678,-6.5,-61.5,BRA36488.0,1.9856712117500552
7017,34683,-6.5,-56.5,BRA36489.0,1.2576400118569675
7018,34684,-6.5,-55.5,BRA36490.0,1.423400602457879
7019,34687,-6.5,-52.5,BRA36491.0,1.536459912763595
7020,34688,-6.5,-51.5,BRA36492.0,0.4151973452575149
7021,34689,-6.5,-50.5,BRA36493.0,0.1774639637191495
7022,34690,-6.5,-49.5,BRA36494.0,0.5912336681167559
7023,34691,-6.5,-48.5,BRA36495.0,1.2923727089153842
7024,34692,-6.5,-47.5,BRA36496.0,0.9003097094544088
7025,34693,-6.5,-46.5,BRA36497.0,0.9128335658254678
7026,34694,-6.5,-45.5,BRA36498.0,2.7672110474591145
7027,34695,-6.5,-44.5,BRA36499.0,1.752804936867424
7028,34696,-6.5,-43.5,BRA36500.0,0.8854162974492029
7029,34697,-6.5,-42.5,BRA36501.0,2.319565230519036
7030,34698,-6.5,-41.5,BRA36502.0,1.480191171285134
7031,34699,-6.5,-40.5,BRA36835.0,2.432923196728779
7032,34700,-6.5,-39.5,BRA36836.0,1.9306857060790064
7033,34701,-6.5,-38.5,BRA36837.0,0.7765873987950317
7034,34702,-6.5,-37.5,BRA36838.0,0.4152826755158083
7035,34703,-6.5,-36.5,BRA36839.0,3.7852338482292396
7036,34704,-6.5,-35.5,BRA36840.0,3.033415197870367
7037,34705,-6.5,-34.5,BRA36841.0,0.0
7038,35025,-7.5,-74.5,BRA36842.0,1.3042040774210624
7039,35026,-7.5,-73.5,BRA36843.0,6.177021296594588
7040,35027,-7.5,-72.5,BRA36844.0,9.482787705406341
7041,35029,-7.5,-70.5,BRA36845.0,0.010672846152694952
7042,35030,-7.5,-69.5,BRA36847.0,10.579609717777391
7043,35033,-7.5,-66.5,BRA36848.0,0.0
7044,35034,-7.5,-65.5,BRA36849.0,0.5040392718729677
7045,35035,-7.5,-64.5,BRA36850.0,1.8859792145992984
7046,35036,-7.5,-63.5,BRA36851.0,0.340612135643079
7047,35037,-7.5,-62.5,BRA36852.0,0.0015162530512131205
7048,35038,-7.5,-61.5,BRA36853.0,0.03921909948484154
7049,35039,-7.5,-60.5,BRA36854.0,0.16208810756128486
7050,35040,-7.5,-59.5,BRA36855.0,0.23350953375284314
7051,35044,-7.5,-55.5,BRA36856.0,0.18959398812885447
7052,35049,-7.5,-50.5,BRA36857.0,0.2812616590670226
7053,35050,-7.5,-49.5,BRA36858.0,0.16954794129593295
7054,35051,-7.5,-48.5,BRA36859.0,0.137204491469731
7055,35052,-7.5,-47.5,BRA36860.0,0.3920465897959189
7056,35053,-7.5,-46.5,BRA36861.0,0.506910963257841
7057,35054,-7.5,-45.5,BRA36862.0,0.437435723341974
7058,35055,-7.5,-44.5,BRA37197.0,0.7881857500569087
7059,35056,-7.5,-43.5,BRA37198.0,0.3590139340373473
7060,35057,-7.5,-42.5,BRA37199.0,0.27892820469599977
7061,35058,-7.5,-41.5,BRA37200.0,0.009629191455106701
7062,35059,-7.5,-40.5,BRA37201.0,0.5396154257152842
7063,35060,-7.5,-39.5,BRA37202.0,0.8053174403758102
7064,35061,-7.5,-38.5,BRA37203.0,1.450253378356203
7065,35062,-7.5,-37.5,BRA37204.0,0.9138837843890787
7066,35063,-7.5,-36.5,BRA37205.0,0.49372743835151395
7067,35064,-7.5,-35.5,BRA37206.0,0.14309227929197416
7068,35065,-7.5,-34.5,BRA37207.0,0.06171675027719206
7069,35387,-8.5,-72.5,BRA37208.0,0.036150492119291174
7070,35388,-8.5,-71.5,BRA37209.0,0.0042008742544432775
7071,35389,-8.5,-70.5,BRA37210.0,0.011060114248026442
7072,35390,-8.5,-69.5,BRA37211.0,0.0467281622146589
7073,35391,-8.5,-68.5,BRA37212.0,0.13694850069485084
7074,35392,-8.5,-67.5,BRA37213.0,0.018716863963351572
7075,35396,-8.5,-63.5,BRA37214.0,0.02585506826289386
7076,35397,-8.5,-62.5,BRA37215.0,0.0027502598634558334
7077,35398,-8.5,-61.5,BRA37216.0,0.05936360430810157
7078,35404,-8.5,-55.5,BRA37217.0,0.060837192230168
7079,35405,-8.5,-54.5,BRA37218.0,0.9606743033309519
7080,35408,-8.5,-51.5,BRA37219.0,0.329985236552542
7081,35409,-8.5,-50.5,BRA37220.0,1.5739691251495578
7082,35410,-8.5,-49.5,BRA37221.0,0.3253511471406093
7083,35411,-8.5,-48.5,BRA37559.0,0.30302087493183427
7084,35412,-8.5,-47.5,BRA37560.0,0.5016434607747304
7085,35413,-8.5,-46.5,BRA37561.0,0.43038941316674767
7086,35414,-8.5,-45.5,BRA37562.0,0.5705837456097582
7087,35415,-8.5,-44.5,BRA37563.0,0.16792666638835874
7088,35416,-8.5,-43.5,BRA37564.0,0.5561859054892562
7089,35417,-8.5,-42.5,BRA37565.0,1.0407239314091754
7090,35418,-8.5,-41.5,BRA37566.0,0.9156429004831268
7091,35419,-8.5,-40.5,BRA37567.0,0.8867750177158744
7092,35420,-8.5,-39.5,BRA37568.0,0.9897030008157572
7093,35421,-8.5,-38.5,BRA37569.0,5.7722604983129555
7094,35422,-8.5,-37.5,BRA37570.0,1.8424312454725733
7095,35423,-8.5,-36.5,BRA37571.0,2.535956201685023
7096,35424,-8.5,-35.5,BRA37572.0,1.3045585261862809
7097,35425,-8.5,-34.5,BRA37573.0,1.2588674548031877
7098,35748,-9.5,-71.5,BRA37574.0,0.9834542003622729
7099,35749,-9.5,-70.5,BRA37575.0,0.9495452684896886
7100,35750,-9.5,-69.5,BRA37576.0,1.1276065440168916
7101,35751,-9.5,-68.5,BRA37577.0,1.5805986298323509
7102,35752,-9.5,-67.5,BRA37578.0,2.00324596302548
7103,35753,-9.5,-66.5,BRA37579.0,2.0518645186546385
7104,35755,-9.5,-64.5,BRA37580.0,5.278933455788818
7105,35756,-9.5,-63.5,BRA37919.0,10.984810295082536
7106,35757,-9.5,-62.5,BRA37920.0,1.1941313261556146
7107,35758,-9.5,-61.5,BRA37921.0,0.9487313491028901
7108,35759,-9.5,-60.5,BRA37922.0,0.8765682060507818
7109,35760,-9.5,-59.5,BRA37923.0,0.5486276137642695
7110,35761,-9.5,-58.5,BRA37924.0,0.6876109129261163
7111,35762,-9.5,-57.5,BRA37925.0,0.40138368921302137
7112,35763,-9.5,-56.5,BRA37926.0,0.40349069020626555
7113,35764,-9.5,-55.5,BRA37927.0,0.6158744211654748
7114,35765,-9.5,-54.5,BRA37928.0,0.3646752684818119
7115,35767,-9.5,-52.5,BRA37929.0,0.28776973222839836
7116,35768,-9.5,-51.5,BRA37930.0,0.6651362356648448
7117,35769,-9.5,-50.5,BRA37931.0,2.2747799726470577
7118,35770,-9.5,-49.5,BRA37932.0,2.336365445603798
7119,35771,-9.5,-48.5,BRA37933.0,1.6704284182842002
7120,35772,-9.5,-47.5,BRA37934.0,1.2867474757340438
7121,35773,-9.5,-46.5,BRA37935.0,3.3456648684299313
7122,35774,-9.5,-45.5,BRA37936.0,0.058841776959307444
7123,35775,-9.5,-44.5,BRA37937.0,0.0
7124,35776,-9.5,-43.5,BRA37938.0,8.649006060023666
7125,35777,-9.5,-42.5,BRA37939.0,65.44801930091676
7126,35778,-9.5,-41.5,BRA37940.0,16.9458377344055
7127,35779,-9.5,-40.5,BRA37941.0,0.8456589609505109
7128,35780,-9.5,-39.5,BRA38279.0,2.997566643588114
7129,35781,-9.5,-38.5,BRA38280.0,0.0
7130,35782,-9.5,-37.5,BRA38281.0,0.02435522487673716
7131,35783,-9.5,-36.5,BRA38282.0,0.7672141981148052
7132,35784,-9.5,-35.5,BRA38283.0,0.24773343142374718
7133,36110,-10.5,-69.5,BRA38284.0,0.07463443860960514
7134,36111,-10.5,-68.5,BRA38285.0,0.6130814961728723
7135,36112,-10.5,-67.5,BRA38286.0,0.09520887665734336
7136,36113,-10.5,-66.5,BRA38287.0,0.19732622230343913
7137,36114,-10.5,-65.5,BRA38288.0,0.07781134976452787
7138,36115,-10.5,-64.5,BRA38289.0,0.14094589510259453
7139,36116,-10.5,-63.5,BRA38290.0,0.09182192178969846
7140,36117,-10.5,-62.5,BRA38291.0,0.14548809039021132
7141,36118,-10.5,-61.5,BRA38292.0,0.746524892411672
7142,36119,-10.5,-60.5,BRA38293.0,1.918828082109238
7143,36120,-10.5,-59.5,BRA38294.0,2.8925874523561785
7144,36121,-10.5,-58.5,BRA38295.0,1.7833859886665664
7145,36122,-10.5,-57.5,BRA38296.0,0.423651604694582
7146,36123,-10.5,-56.5,BRA38297.0,0.22454657469902706
7147,36124,-10.5,-55.5,BRA38298.0,0.07553697018770819
7148,36125,-10.5,-54.5,BRA38299.0,0.20161242681617578
7149,36126,-10.5,-53.5,BRA38300.0,0.4080460132259275
7150,36127,-10.5,-52.5,BRA38301.0,0.09515308379615153
7151,36128,-10.5,-51.5,BRA38641.0,0.23309929212643266
7152,36129,-10.5,-50.5,BRA38642.0,0.242863042835002
7153,36130,-10.5,-49.5,BRA38643.0,0.18798912288633668
7154,36131,-10.5,-48.5,BRA38644.0,3.8905313869632696
7155,36132,-10.5,-47.5,BRA38645.0,2.6466689298876713
7156,36133,-10.5,-46.5,BRA38646.0,0.24502583668943803
7157,36134,-10.5,-45.5,BRA38647.0,1.245920229073673
7158,36135,-10.5,-44.5,BRA38648.0,0.10904878816592718
7159,36136,-10.5,-43.5,BRA38649.0,0.04871701361949689
7160,36137,-10.5,-42.5,BRA38650.0,0.0580606769026219
7161,36138,-10.5,-41.5,BRA38651.0,0.02146384189379612
7162,36139,-10.5,-40.5,BRA38652.0,0.10298705789408598
7163,36140,-10.5,-39.5,BRA38653.0,0.024118925699924725
7164,36141,-10.5,-38.5,BRA38654.0,0.12585228518370029
7165,36142,-10.5,-37.5,BRA38655.0,0.007574701390043036
7166,36143,-10.5,-36.5,BRA38656.0,0.019468426622935565
7167,36471,-11.5,-68.5,BRA38657.0,0.0058484046261077505
7168,36474,-11.5,-65.5,BRA38658.0,0.014082774551418832
7169,36475,-11.5,-64.5,BRA38659.0,0.07478212559511291
7170,36476,-11.5,-63.5,BRA38660.0,0.025700817411363524
7171,36477,-11.5,-62.5,BRA39002.0,0.3342845687973238
7172,36478,-11.5,-61.5,BRA39003.0,0.14604930093514087
7173,36479,-11.5,-60.5,BRA39004.0,0.2660892827558575
7174,36480,-11.5,-59.5,BRA39005.0,0.7710803152020975
7175,36481,-11.5,-58.5,BRA39006.0,0.37705143786736317
7176,36482,-11.5,-57.5,BRA39007.0,0.21512086309061995
7177,36483,-11.5,-56.5,BRA39008.0,0.11372226077399533
7178,36484,-11.5,-55.5,BRA39009.0,0.2647010250920845
7179,36485,-11.5,-54.5,BRA39010.0,0.4812364013105677
7180,36487,-11.5,-52.5,BRA39011.0,0.33995246710781096
7181,36488,-11.5,-51.5,BRA39012.0,0.7651564261167302
7182,36489,-11.5,-50.5,BRA39013.0,0.5100747466807186
7183,36490,-11.5,-49.5,BRA39014.0,2.5095399228771997
7184,36491,-11.5,-48.5,BRA39015.0,1.7618105610503867
7185,36492,-11.5,-47.5,BRA39016.0,1.4987340927988877
7186,36493,-11.5,-46.5,BRA39017.0,1.0373730778046546
7187,36494,-11.5,-45.5,BRA39018.0,4.62953737084609
7188,36495,-11.5,-44.5,BRA39019.0,3.7745511562775107
7189,36496,-11.5,-43.5,BRA39020.0,0.22326990275763764
7190,36497,-11.5,-42.5,BRA39361.0,0.1904768281088898
7191,36498,-11.5,-41.5,BRA39362.0,0.6965673081139099
7192,36499,-11.5,-40.5,BRA39363.0,0.8137520082148096
7193,36500,-11.5,-39.5,BRA39364.0,0.6884018587818357
7194,36501,-11.5,-38.5,BRA39365.0,0.8269355331211367
7195,36502,-11.5,-37.5,BRA39366.0,0.6753463292629487
7196,36835,-12.5,-64.5,BRA39367.0,0.8682944529293353
7197,36836,-12.5,-63.5,BRA39368.0,2.099304860332746
7198,36837,-12.5,-62.5,BRA39369.0,2.291081333914104
7199,36838,-12.5,-61.5,BRA39370.0,2.2881210303379262
7200,36839,-12.5,-60.5,BRA39371.0,4.562398867234258
7201,36840,-12.5,-59.5,BRA39372.0,2.283214540486057
7202,36841,-12.5,-58.5,BRA39373.0,1.446968163411908
7203,36842,-12.5,-57.5,BRA39374.0,0.8408476471559687
7204,36843,-12.5,-56.5,BRA39375.0,0.7051462810054058
7205,36844,-12.5,-55.5,BRA39376.0,0.7628492272097978
7206,36845,-12.5,-54.5,BRA39377.0,0.5467306564837475
7207,36847,-12.5,-52.5,BRA39378.0,0.5461300627426825
7208,36848,-12.5,-51.5,BRA39379.0,0.44484961001446416
7209,36849,-12.5,-50.5,BRA39380.0,0.10035494761903636
7210,36850,-12.5,-49.5,BRA39721.0,0.06172003221020335
7211,36851,-12.5,-48.5,BRA39722.0,0.7518350600239292
7212,36852,-12.5,-47.5,BRA39723.0,1.3510372614920823
7213,36853,-12.5,-46.5,BRA39724.0,2.611870594169029
7214,36854,-12.5,-45.5,BRA39725.0,1.481730397867426
7215,36855,-12.5,-44.5,BRA39726.0,14.109338517212164
7216,36856,-12.5,-43.5,BRA39727.0,3.6281736620412417
7217,36857,-12.5,-42.5,BRA39728.0,33.26567628430572
7218,36858,-12.5,-41.5,BRA39729.0,49.00440592942899
7219,36859,-12.5,-40.5,BRA39730.0,31.920851722003995
7220,36860,-12.5,-39.5,BRA39731.0,22.66672285335982
7221,36861,-12.5,-38.5,BRA39732.0,29.374737937649048
7222,36862,-12.5,-37.5,BRA39733.0,15.489676876628987
7223,37197,-13.5,-62.5,BRA39734.0,22.189608559911424
7224,37198,-13.5,-61.5,BRA39735.0,8.676557887653395
7225,37199,-13.5,-60.5,BRA39736.0,0.7193340774131857
7226,37200,-13.5,-59.5,BRA39737.0,1.551747156730155
7227,37201,-13.5,-58.5,BRA39738.0,0.17504517908983333
7228,37202,-13.5,-57.5,BRA39739.0,0.11587849076240879
7229,37203,-13.5,-56.5,BRA40082.0,0.0
7230,37204,-13.5,-55.5,BRA40083.0,0.16618724189237832
7231,37205,-13.5,-54.5,BRA40084.0,0.11833337665484908
7232,37206,-13.5,-53.5,BRA40085.0,0.059041974872995756
7233,37207,-13.5,-52.5,BRA40086.0,0.17139895151429702
7234,37208,-13.5,-51.5,BRA40087.0,0.3986925041437686
7235,37209,-13.5,-50.5,BRA40088.0,0.35493777323733283
7236,37210,-13.5,-49.5,BRA40089.0,0.7660195744986978
7237,37211,-13.5,-48.5,BRA40090.0,0.7871224037612528
7238,37212,-13.5,-47.5,BRA40091.0,0.4966286671334888
7239,37213,-13.5,-46.5,BRA40092.0,0.2592595801593759
7240,37214,-13.5,-45.5,BRA40093.0,2.7652681431164345
7241,37215,-13.5,-44.5,BRA40094.0,1.9565276466098551
7242,37216,-13.5,-43.5,BRA40095.0,0.6872630280269203
7243,37217,-13.5,-42.5,BRA40096.0,0.1961972373475575
7244,37218,-13.5,-41.5,BRA40097.0,0.0864822167803397
7245,37219,-13.5,-40.5,BRA40098.0,0.6205577395725768
7246,37220,-13.5,-39.5,BRA40099.0,0.1419436027380248
7247,37221,-13.5,-38.5,BRA40442.0,0.3941371811241067
7248,37559,-14.5,-60.5,BRA40443.0,0.21310903815470297
7249,37560,-14.5,-59.5,BRA40444.0,0.00863804768569899
7250,37561,-14.5,-58.5,BRA40445.0,0.03047931187579275
7251,37562,-14.5,-57.5,BRA40446.0,0.012586213098273414
7252,37563,-14.5,-56.5,BRA40447.0,0.008352519513717299
7253,37564,-14.5,-55.5,BRA40448.0,0.13775585621562667
7254,37565,-14.5,-54.5,BRA40449.0,0.016547506242892973
7255,37566,-14.5,-53.5,BRA40450.0,0.023265623116990933
7256,37567,-14.5,-52.5,BRA40451.0,0.002162793854436031
7257,37568,-14.5,-51.5,BRA40452.0,0.0016048652425177834
7258,37569,-14.5,-50.5,BRA40453.0,0.030338188756307546
7259,37570,-14.5,-49.5,BRA40454.0,0.28153077757394784
7260,37571,-14.5,-48.5,BRA40455.0,0.2707135263687564
7261,37572,-14.5,-47.5,BRA40456.0,0.1866107110215975
7262,37573,-14.5,-46.5,BRA40457.0,0.08369585565375974
7263,37574,-14.5,-45.5,BRA40458.0,0.3057022142020531
7264,37575,-14.5,-44.5,BRA40804.0,0.0
7265,37576,-14.5,-43.5,BRA40805.0,0.0
7266,37577,-14.5,-42.5,BRA40806.0,0.16811045463699065
7267,37578,-14.5,-41.5,BRA40807.0,0.23330277197313226
7268,37579,-14.5,-40.5,BRA40808.0,0.3463981835419724
7269,37580,-14.5,-39.5,BRA40809.0,0.9108775337507427
7270,37919,-15.5,-60.5,BRA40810.0,0.8972870491510164
7271,37920,-15.5,-59.5,BRA40811.0,1.0703269671709554
7272,37921,-15.5,-58.5,BRA40812.0,1.2170523463064207
7273,37922,-15.5,-57.5,BRA40813.0,1.7844985639573916
7274,37923,-15.5,-56.5,BRA40814.0,7.067235780106287
7275,37924,-15.5,-55.5,BRA40815.0,11.469138277289732
7276,37925,-15.5,-54.5,BRA41164.0,0.3669299564605639
7277,37926,-15.5,-53.5,BRA41165.0,0.8747073500333838
7278,37927,-15.5,-52.5,BRA41166.0,2.9887841908499184
7279,37928,-15.5,-51.5,BRA41167.0,0.30314230645325174
7280,37929,-15.5,-50.5,BRA41168.0,0.6022051701734777
7281,37930,-15.5,-49.5,BRA41169.0,0.5195365595522499
7282,37931,-15.5,-48.5,BRA41170.0,0.27222977941996956
7283,37932,-15.5,-47.5,BRA41171.0,0.40529247142946034
7284,37933,-15.5,-46.5,BRA41172.0,0.5009312813112818
7285,37934,-15.5,-45.5,BRA41173.0,1.069696836032789
7286,37935,-15.5,-44.5,BRA41527.0,1.5591085324744647
7287,37936,-15.5,-43.5,BRA41528.0,0.6203772332569562
7288,37937,-15.5,-42.5,BRA41529.0,0.955482285307101
7289,37938,-15.5,-41.5,BRA41530.0,2.3953680372806585
7290,37939,-15.5,-40.5,BRA41531.0,1.7960411223580768
7291,37940,-15.5,-39.5,BRA41887.0,0.8660791481467187
7292,37941,-15.5,-38.5,BRA41888.0,0.8430727977376191
7293,38279,-16.5,-60.5,BRA41889.0,0.4930054130890315
7294,38280,-16.5,-59.5,BRA41890.0,1.8735308426874988
7295,38281,-16.5,-58.5,BRA41891.0,0.24625984350168073
7296,38282,-16.5,-57.5,BRA42247.0,0.24786470874419853
7297,38283,-16.5,-56.5,BRA42248.0,0.22789414637053654
7298,38284,-16.5,-55.5,BRA42249.0,1.7621092169544135
7299,38285,-16.5,-54.5,BRA42250.0,1.2262877058001733
7300,38286,-16.5,-53.5,BRA42251.0,0.39358253444519975
7301,38287,-16.5,-52.5,BRA42605.0,0.3951020694294241
7302,38288,-16.5,-51.5,BRA42606.0,0.8847139637847882
7303,38289,-16.5,-50.5,BRA42607.0,0.0
7304,38290,-16.5,-49.5,BRA42608.0,5.990213669592313
7305,38291,-16.5,-48.5,BRA42609.0,10.788245481237714
7306,38292,-16.5,-47.5,BRA42610.0,13.764374538396122
7307,38293,-16.5,-46.5,BRA42611.0,31.414997541175786
7308,38294,-16.5,-45.5,BRA42964.0,24.901331965948764
7309,38295,-16.5,-44.5,BRA42965.0,41.23687456530797
7310,38296,-16.5,-43.5,BRA42966.0,15.91207806484627
7311,38297,-16.5,-42.5,BRA42967.0,6.60645238532204
7312,38298,-16.5,-41.5,BRA42968.0,3.040238336600826
7313,38299,-16.5,-40.5,BRA42969.0,0.29521315629799005
7314,38300,-16.5,-39.5,BRA42970.0,0.07200561026756681
7315,38301,-16.5,-38.5,BRA43323.0,0.13804466632061965
7316,38641,-17.5,-58.5,BRA43324.0,0.1199710612274797
7317,38642,-17.5,-57.5,BRA43325.0,0.03800478427066653
7318,38643,-17.5,-56.5,BRA43326.0,0.04516924403429909
7319,38644,-17.5,-55.5,BRA43327.0,0.26950905695361527
7320,38645,-17.5,-54.5,BRA43328.0,0.16425090141572088
7321,38646,-17.5,-53.5,BRA43329.0,0.13757206796699478
7322,38647,-17.5,-52.5,BRA43683.0,0.17488436437228042
7323,38648,-17.5,-51.5,BRA43684.0,0.0
7324,38649,-17.5,-50.5,BRA43685.0,0.05038423558922906
7325,38650,-17.5,-49.5,BRA43686.0,0.04385647082978556
7326,38651,-17.5,-48.5,BRA43687.0,0.021266925913119093
7327,38652,-17.5,-47.5,BRA43688.0,0.11163495137881882
7328,38653,-17.5,-46.5,BRA44046.0,0.39067802373021354
7329,38654,-17.5,-45.5,BRA44047.0,0.28409724918877177
7330,38655,-17.5,-44.5,BRA44406.0,1.7051086044144361
7331,38656,-17.5,-43.5,BRA44407.0,1.1103402944445275
7332,38657,-17.5,-42.5,SUR30363.0,0.5627136702486997
7333,38658,-17.5,-41.5,SUR30364.0,0.29179010016722107
7334,38659,-17.5,-40.5,SUR30365.0,0.45610007637714506
7335,38660,-17.5,-39.5,SUR30366.0,0.05799175630938494
7336,39002,-18.5,-57.5,SUR30724.0,0.030899399301237078
7337,39003,-18.5,-56.5,SUR30725.0,0.02822134196402949
7338,39004,-18.5,-55.5,GUF30367.0,0.03423384324070143
7339,39005,-18.5,-54.5,GUF30727.0,0.11610166220717609
7340,39006,-18.5,-53.5,COD30439.0,0.09260958571240657
7341,39007,-18.5,-52.5,COD30444.0,1.3691174304512448
7342,39008,-18.5,-51.5,COD30445.0,0.04656734749710599
7343,39009,-18.5,-50.5,COD30447.0,0.010512031435142045
7344,39010,-18.5,-49.5,COD30798.0,0.008089964872814593
7345,39011,-18.5,-48.5,COD30799.0,0.0012241610132088614
7346,39012,-18.5,-47.5,COD30800.0,0.00874963340808264
7347,39013,-18.5,-46.5,COD30801.0,0.19984018299008252
7348,39014,-18.5,-45.5,COD30802.0,0.08627217306761753
7349,39015,-18.5,-44.5,COD30803.0,0.2510317741000874
7350,39016,-18.5,-43.5,COD30804.0,0.07065017193390659
