,fid,long,lat,iso3,2015
1926,15783,46.5,123.5,CHN17188.0,13.42755357424418
1927,15784,46.5,124.5,CHN17189.0,45.86013853549957
1928,15785,46.5,125.5,CHN17190.0,0.2712766484667858
1929,15786,46.5,126.5,CHN17192.0,3.055267656842868
1930,15787,46.5,127.5,CHN17193.0,6.795049458742142
1931,15788,46.5,128.5,CHN17194.0,3.1878624111413956
1932,15789,46.5,129.5,CHN17201.0,7.274413605531056
1933,15790,46.5,130.5,CHN17209.0,6.040290743112564
1934,15791,46.5,131.5,CHN17210.0,0.08587835278982917
1935,15792,46.5,132.5,CHN17211.0,0.846444753309091
1936,16103,45.5,83.5,CHN17212.0,1.8492363393306732
1937,16104,45.5,84.5,CHN17213.0,0.5049807640413444
1938,16105,45.5,85.5,CHN17214.0,0.5805661901831627
1939,16106,45.5,86.5,CHN17215.0,4.866392910480499
1940,16111,45.5,91.5,CHN17216.0,4.769078766306242
1941,16112,45.5,92.5,CHN17217.0,12.77215431133906
1942,16137,45.5,117.5,CHN17218.0,15.796518325805664
1943,16138,45.5,118.5,CHN17219.0,8.47979684670766
1944,16139,45.5,119.5,CHN17220.0,41.01506173610687
1945,16140,45.5,120.5,CHN17221.0,12.883092959721884
1946,16141,45.5,121.5,CHN17222.0,2.5208620354533195
1947,16142,45.5,122.5,CHN17223.0,2.7138998731970787
1948,16143,45.5,123.5,CHN17224.0,4.332280034820238
1949,16144,45.5,124.5,CHN17225.0,5.314002558588982
1950,16145,45.5,125.5,CHN17226.0,4.84759695827961
1951,16146,45.5,126.5,CHN17227.0,100.00000794728597
1952,16147,45.5,127.5,CHN17228.0,99.50060645739237
1953,16148,45.5,128.5,CHN17229.0,91.87999169031778
1954,16149,45.5,129.5,CHN17540.0,71.15063071250916
1955,16150,45.5,130.5,CHN17541.0,0.0
1956,16461,44.5,81.5,CHN17542.0,93.33077867825827
1957,16462,44.5,82.5,CHN17543.0,100.0
1958,16463,44.5,83.5,CHN17544.0,55.083135763804115
1959,16464,44.5,84.5,CHN17545.0,37.50984569390614
1960,16465,44.5,85.5,CHN17546.0,20.597509046395622
1961,16466,44.5,86.5,CHN17547.0,19.82506662607193
1962,16467,44.5,87.5,CHN17560.0,47.82945414384206
1963,16468,44.5,88.5,CHN17561.0,3.8910293951630592
1964,16469,44.5,89.5,CHN17566.0,6.9788580139478045
1965,16470,44.5,90.5,CHN17567.0,58.680516481399536
1966,16497,44.5,117.5,CHN17568.0,99.9999980131785
1967,16498,44.5,118.5,CHN17569.0,100.00000198682149
1968,16499,44.5,119.5,CHN17570.0,100.0
1969,16500,44.5,120.5,CHN17571.0,100.0
1970,16501,44.5,121.5,CHN17572.0,87.79311378796896
1971,16502,44.5,122.5,CHN17573.0,72.13737765947977
1972,16503,44.5,123.5,CHN17574.0,97.70988623301187
1973,16504,44.5,124.5,CHN17575.0,99.99999403953552
1974,16505,44.5,125.5,CHN17576.0,100.00000198682149
1975,16506,44.5,126.5,CHN17577.0,0.0
1976,16507,44.5,127.5,CHN17578.0,87.97248601913452
1977,16508,44.5,128.5,CHN17579.0,33.34827025731404
1978,16509,44.5,129.5,CHN17580.0,30.41421075661977
1979,16821,43.5,81.5,CHN17581.0,26.687194406986237
1980,16822,43.5,82.5,CHN17582.0,60.02190510431925
1981,16823,43.5,83.5,CHN17583.0,32.453855872154236
1982,16824,43.5,84.5,CHN17584.0,42.238743106524154
1983,16825,43.5,85.5,CHN17585.0,41.186388333638504
1984,16826,43.5,86.5,CHN17586.0,42.05407202243805
1985,16827,43.5,87.5,CHN17587.0,39.26548262437184
1986,16828,43.5,88.5,CHN17588.0,30.011622111002605
1987,16829,43.5,89.5,CHN17898.0,14.817927777767181
1988,16830,43.5,90.5,CHN17899.0,8.857419838507969
1989,16832,43.5,92.5,CHN17900.0,18.678389489650726
1990,16833,43.5,93.5,CHN17901.0,26.727723081906635
1991,16834,43.5,94.5,CHN17902.0,34.396741787592575
1992,16835,43.5,95.5,CHN17903.0,95.0557311375936
1993,16854,43.5,114.5,CHN17905.0,79.630047082901
1994,16856,43.5,116.5,CHN17906.0,48.56853087743123
1995,16857,43.5,117.5,CHN17907.0,55.400882164637245
1996,16858,43.5,118.5,CHN17914.0,50.3148744503657
1997,16859,43.5,119.5,CHN17915.0,29.478684067726135
1998,16860,43.5,120.5,CHN17916.0,24.338422218958534
1999,16861,43.5,121.5,CHN17917.0,47.11250066757202
2000,16862,43.5,122.5,CHN17918.0,84.6264104048411
2001,16863,43.5,123.5,CHN17919.0,47.76564538478851
2002,16864,43.5,124.5,CHN17920.0,15.460480749607086
2003,16865,43.5,125.5,CHN17921.0,19.551731646060944
2004,16866,43.5,126.5,CHN17923.0,13.33902527888616
2005,16867,43.5,127.5,CHN17924.0,16.791429618994393
2006,16868,43.5,128.5,CHN17925.0,46.189821759859726
2007,16869,43.5,129.5,CHN17926.0,31.468345721562702
2008,16870,43.5,130.5,CHN17927.0,74.14990862210593
2009,17181,42.5,81.5,CHN17928.0,70.18581231435141
2010,17182,42.5,82.5,CHN17929.0,55.24332722028097
2011,17183,42.5,83.5,CHN17930.0,64.03001348177591
2012,17184,42.5,84.5,CHN17931.0,50.4311203956604
2013,17185,42.5,85.5,CHN17932.0,8.533702790737152
2014,17186,42.5,86.5,CHN17933.0,2.6704706251621246
2015,17187,42.5,87.5,CHN17934.0,2.674333316584428
2016,17188,42.5,88.5,CHN17935.0,0.16114712537576753
2017,17189,42.5,89.5,CHN17936.0,1.015578986455997
2018,17190,42.5,90.5,CHN17937.0,0.5302773943791788
2019,17192,42.5,92.5,CHN17938.0,0.12593111726649414
2020,17193,42.5,93.5,CHN17939.0,0.4185172573973735
2021,17194,42.5,94.5,CHN17940.0,8.326544218025008e-14
2022,17201,42.5,101.5,CHN17941.0,29.436517755190533
2023,17209,42.5,109.5,CHN17942.0,5.088501051068306
2024,17210,42.5,110.5,CHN17943.0,7.011229544878006
2025,17211,42.5,111.5,CHN17944.0,4.346776132782301
2026,17212,42.5,112.5,CHN17945.0,3.5694900900125504
2027,17214,42.5,114.5,CHN17946.0,1.3734104111790657
2028,17215,42.5,115.5,CHN18254.0,1.265485119074583
2029,17216,42.5,116.5,CHN18255.0,11.939269800980885
2030,17217,42.5,117.5,CHN18256.0,13.563374926646551
2031,17218,42.5,118.5,CHN18257.0,1.035257647486558e-15
2032,17219,42.5,119.5,CHN18258.0,2.8364525716665445e-16
2033,17220,42.5,120.5,CHN18259.0,2.8637659425536794
2034,17221,42.5,121.5,CHN18268.0,0.6102229934185743
2035,17222,42.5,122.5,CHN18274.0,0.011570194813733298
2036,17223,42.5,123.5,CHN18276.0,0.0020120607629792175
2037,17224,42.5,124.5,CHN18277.0,0.009618752665119246
2038,17225,42.5,125.5,CHN18278.0,1.256017324825128
2039,17226,42.5,126.5,CHN18279.0,0.028461561790512253
2040,17227,42.5,127.5,CHN18280.0,13.836590945720673
2041,17228,42.5,128.5,CHN18281.0,5.65323798606793
2042,17229,42.5,129.5,CHN18283.0,3.18908636971813e-14
2043,17540,41.5,80.5,CHN18284.0,0.0
2044,17541,41.5,81.5,CHN18285.0,0.0
2045,17542,41.5,82.5,CHN18286.0,0.0
2046,17543,41.5,83.5,CHN18287.0,0.0
2047,17544,41.5,84.5,CHN18288.0,0.0
2048,17545,41.5,85.5,CHN18289.0,0.0
2049,17546,41.5,86.5,CHN18290.0,0.0
2050,17560,41.5,100.5,CHN18291.0,4.631494209560498e-15
2051,17561,41.5,101.5,CHN18292.0,32.08469649155934
2052,17566,41.5,106.5,CHN18293.0,1.8406541397174199
2053,17567,41.5,107.5,CHN18294.0,0.054813005651036896
2054,17568,41.5,108.5,CHN18295.0,0.640863785520196
2055,17569,41.5,109.5,CHN18296.0,4.043181985616684
2056,17570,41.5,110.5,CHN18297.0,5.471256499489149
2057,17571,41.5,111.5,CHN18298.0,1.2872288934886456
2058,17572,41.5,112.5,CHN18299.0,1.1235385512312255
2059,17573,41.5,113.5,CHN18301.0,1.705925352871418
2060,17574,41.5,114.5,CHN18302.0,3.0598673969507217
2061,17575,41.5,115.5,CHN18303.0,3.200609733661016
2062,17576,41.5,116.5,CHN18304.0,0.14769319677725434
2063,17577,41.5,117.5,CHN18614.0,6.36310043434302
2064,17578,41.5,118.5,CHN18615.0,8.60464870929718
2065,17579,41.5,119.5,CHN18616.0,45.02803087234497
2066,17580,41.5,120.5,CHN18617.0,100.00000198682149
2067,17581,41.5,121.5,CHN18621.0,66.66666666666666
2068,17582,41.5,122.5,CHN18625.0,66.66666666666666
2069,17583,41.5,123.5,CHN18626.0,83.20138851801553
2070,17584,41.5,124.5,CHN18627.0,61.72954042752584
2071,17585,41.5,125.5,CHN18628.0,0.0
2072,17586,41.5,126.5,CHN18630.0,100.0
2073,17587,41.5,127.5,CHN18634.0,99.99999602635702
2074,17588,41.5,128.5,CHN18638.0,13.759356240431467
2075,17898,40.5,78.5,CHN18639.0,3.857336441675822
2076,17899,40.5,79.5,CHN18640.0,42.18517790238063
2077,17900,40.5,80.5,CHN18641.0,99.98663465181986
2078,17901,40.5,81.5,CHN18642.0,99.99999205271402
2079,17902,40.5,82.5,CHN18643.0,4.531243195136389
2080,17903,40.5,83.5,CHN18645.0,0.988733380412062
2081,17905,40.5,85.5,CHN18646.0,3.2522135724624
2082,17906,40.5,86.5,CHN18647.0,0.0
2083,17907,40.5,87.5,CHN18648.0,0.0
2084,17914,40.5,94.5,CHN18649.0,0.0
2085,17916,40.5,96.5,CHN18650.0,20.535596211751304
2086,17917,40.5,97.5,CHN18651.0,47.7432906627655
2087,17918,40.5,98.5,CHN18652.0,0.0
2088,17919,40.5,99.5,CHN18653.0,34.059230486551925
2089,17923,40.5,103.5,CHN18654.0,15.019487341245016
2090,17924,40.5,104.5,CHN18655.0,18.41456492741903
2091,17925,40.5,105.5,CHN18656.0,0.0
2092,17926,40.5,106.5,CHN18657.0,0.058203607720012464
2093,17927,40.5,107.5,CHN18658.0,2.6408088703950243
2094,17928,40.5,108.5,CHN18661.0,1.796386018395424
2095,17929,40.5,109.5,CHN18975.0,1.6232787631452084
2096,17930,40.5,110.5,CHN18976.0,7.691202312707901
2097,17931,40.5,111.5,CHN18977.0,1.5068192655841508
2098,17932,40.5,112.5,CHN18978.0,2.1928026030460996
2099,17933,40.5,113.5,CHN18979.0,1.792345754802227
2100,17934,40.5,114.5,CHN18980.0,3.6891082922617593
2101,17935,40.5,115.5,CHN18981.0,8.19182073076566
2102,17936,40.5,116.5,CHN18982.0,10.146553317705791
2103,17937,40.5,117.5,CHN18983.0,6.423882146676381
2104,17938,40.5,118.5,CHN18985.0,6.407247980435689
2105,17939,40.5,119.5,CHN18986.0,3.637819613019625
2106,17940,40.5,120.5,CHN18992.0,6.011436631282171
2107,17941,40.5,121.5,CHN18993.0,2.1237044905622797
2108,17942,40.5,122.5,CHN18996.0,18.141945203145347
2109,17943,40.5,123.5,CHN18997.0,7.04793060819308
2110,17944,40.5,124.5,CHN18998.0,2.8145576516787214
2111,17945,40.5,125.5,CHN19000.0,44.86071765422821
2112,17946,40.5,126.5,CHN19001.0,90.44478734334311
2113,18254,39.5,74.5,CHN19002.0,55.864504973093666
2114,18255,39.5,75.5,CHN19003.0,19.28188850482305
2115,18256,39.5,76.5,CHN19004.0,6.257197012503942
2116,18257,39.5,77.5,CHN19005.0,2.4251429364085197
2117,18258,39.5,78.5,CHN19006.0,17.90780474742254
2118,18259,39.5,79.5,CHN19007.0,40.30800461769104
2119,18268,39.5,88.5,CHN19008.0,20.487392445405327
2120,18274,39.5,94.5,CHN19009.0,54.34311628341675
2121,18276,39.5,96.5,CHN19010.0,60.3193998336792
2122,18277,39.5,97.5,CHN19011.0,35.79914073149364
2123,18278,39.5,98.5,CHN19012.0,9.117311735947926
2124,18279,39.5,99.5,CHN19013.0,7.615911215543747
2125,18280,39.5,100.5,CHN19014.0,14.897536486387253
2126,18285,39.5,105.5,CHN19015.0,69.34854785601297
2127,18286,39.5,106.5,CHN19016.0,81.28629922866821
2128,18287,39.5,107.5,CHN19017.0,84.42970116933188
2129,18288,39.5,108.5,CHN19018.0,96.73538406689963
2130,18289,39.5,109.5,CHN19019.0,0.0
2131,18290,39.5,110.5,CHN19020.0,0.0
2132,18291,39.5,111.5,CHN19021.0,99.9999980131785
2133,18292,39.5,112.5,CHN19022.0,86.97381615638733
2134,18293,39.5,113.5,CHN19335.0,100.00000397364299
2135,18294,39.5,114.5,CHN19336.0,99.14753834406534
2136,18295,39.5,115.5,CHN19337.0,47.68421649932861
2137,18296,39.5,116.5,CHN19339.0,18.661237756411232
2138,18297,39.5,117.5,CHN19340.0,26.53724451859792
2139,18298,39.5,118.5,CHN19341.0,6.412697335084279
2140,18299,39.5,119.5,CHN19342.0,36.256471276283264
2141,18301,39.5,121.5,CHN19353.0,47.43224481741588
2142,18302,39.5,122.5,CHN19354.0,44.86263394355774
2143,18303,39.5,123.5,CHN19355.0,80.92212080955505
2144,18304,39.5,124.5,CHN19356.0,11.2448255221049
2145,18615,38.5,75.5,CHN19357.0,27.641694744427998
2146,18616,38.5,76.5,CHN19358.0,31.235976020495098
2147,18617,38.5,77.5,CHN19359.0,17.589039603869118
2148,18625,38.5,85.5,CHN19360.0,22.431266804536186
2149,18627,38.5,87.5,CHN19361.0,29.517123103141785
2150,18634,38.5,94.5,CHN19362.0,100.0
2151,18638,38.5,98.5,CHN19363.0,97.57974346478781
2152,18639,38.5,99.5,CHN19364.0,87.67094016075134
2153,18640,38.5,100.5,CHN19365.0,78.12419931093851
2154,18641,38.5,101.5,CHN19366.0,71.61781390508017
2155,18642,38.5,102.5,CHN19367.0,73.99957378705344
2156,18643,38.5,103.5,CHN19368.0,19.07187054554621
2157,18645,38.5,105.5,CHN19369.0,22.755766411622368
2158,18646,38.5,106.5,CHN19370.0,53.273878494898476
2159,18647,38.5,107.5,CHN19371.0,58.25667381286621
2160,18648,38.5,108.5,CHN19372.0,46.24403715133667
2161,18649,38.5,109.5,CHN19373.0,39.988163113594055
2162,18650,38.5,110.5,CHN19374.0,48.602861166000366
2163,18651,38.5,111.5,CHN19375.0,36.13186577955882
2164,18652,38.5,112.5,CHN19376.0,30.850979685783386
2165,18653,38.5,113.5,CHN19377.0,34.51532820860545
2166,18654,38.5,114.5,CHN19378.0,90.62716762224832
2167,18655,38.5,115.5,CHN19379.0,76.96677446365356
2168,18656,38.5,116.5,CHN19380.0,2.0965924486517906
2169,18657,38.5,117.5,CHN19381.0,7.675788799921672
2170,18658,38.5,118.5,CHN19696.0,9.763359775145847
2171,18661,38.5,121.5,CHN19715.0,1.604003148774306
2172,18976,37.5,76.5,CHN19716.0,0.1345830309825639
2173,18977,37.5,77.5,CHN19717.0,0.6457357512166102
2174,18978,37.5,78.5,CHN19718.0,0.24040754263599715
2175,18979,37.5,79.5,CHN19719.0,0.1040627791856726
2176,18980,37.5,80.5,CHN19720.0,0.01606927689863369
2177,18981,37.5,81.5,CHN19721.0,13.682898133993149
2178,18982,37.5,82.5,CHN19722.0,7.550798853238423
2179,18983,37.5,83.5,CHN19723.0,0.0
2180,18986,37.5,86.5,CHN19724.0,0.0
2181,18992,37.5,92.5,CHN19725.0,1.0155932046473026
2182,18996,37.5,96.5,CHN19726.0,0.763987439374129
2183,18997,37.5,97.5,CHN19727.0,2.656538660327594
2184,18998,37.5,98.5,CHN19728.0,1.2275256837407746
2185,19000,37.5,100.5,CHN19729.0,0.4002550772080819
2186,19001,37.5,101.5,CHN19730.0,4.777853534339473e-16
2187,19002,37.5,102.5,CHN19731.0,0.1666487505038579
2188,19003,37.5,103.5,CHN19732.0,9.003015313326805e-16
2189,19004,37.5,104.5,CHN19733.0,3.3503541722893715
2190,19005,37.5,105.5,CHN19734.0,16.768954197565712
2191,19006,37.5,106.5,CHN19735.0,10.004396488269169
2192,19007,37.5,107.5,CHN19736.0,0.09183306246995926
2193,19008,37.5,108.5,CHN19737.0,0.04117659361024077
2194,19009,37.5,109.5,CHN19738.0,8.707870377596114e-15
2195,19010,37.5,110.5,CHN19739.0,0.8029922532538573
2196,19011,37.5,111.5,CHN20081.0,0.14725043050323922
2197,19012,37.5,112.5,CHN20082.0,3.22187514975667
2198,19013,37.5,113.5,CHN20083.0,5.897655958930651
2199,19014,37.5,114.5,CHN20084.0,1.7956836459537346
2200,19015,37.5,115.5,CHN20085.0,46.18005057175954
2201,19016,37.5,116.5,CHN20086.0,22.729948659737907
2202,19017,37.5,117.5,CHN20087.0,0.8083119057118893
2203,19018,37.5,118.5,CHN20088.0,2.1427802741527557
2204,19019,37.5,119.5,CHN20089.0,0.7160350835571687
2205,19020,37.5,120.5,CHN20090.0,1.4462072091797986
2206,19021,37.5,121.5,CHN20091.0,0.8267852865780393
2207,19022,37.5,122.5,CHN20092.0,4.43198331918713e-15
2208,19335,36.5,75.5,CHN20093.0,0.0
2209,19339,36.5,79.5,CHN20094.0,0.0
2210,19340,36.5,80.5,CHN20095.0,1.2152595658309226e-15
2211,19341,36.5,81.5,CHN20096.0,3.4190593828033816e-16
2212,19354,36.5,94.5,CHN20097.0,0.030169077217578888
2213,19355,36.5,95.5,CHN20098.0,0.15264332372074324
2214,19356,36.5,96.5,CHN20099.0,3.062537995477517
2215,19357,36.5,97.5,CHN20100.0,3.1109483912587166
2216,19358,36.5,98.5,CHN20437.0,4.928197835882505
2217,19359,36.5,99.5,CHN20438.0,1.0486722302933535
2218,19361,36.5,101.5,CHN20439.0,0.9617500007152557
2219,19362,36.5,102.5,CHN20442.0,1.6876714304089546
2220,19363,36.5,103.5,CHN20443.0,0.033547990218115345
2221,19364,36.5,104.5,CHN20444.0,0.8433154784142971
2222,19365,36.5,105.5,CHN20445.0,4.734379425644875
2223,19366,36.5,106.5,CHN20446.0,0.3618616533155242
2224,19367,36.5,107.5,CHN20447.0,54.134016235669456
2225,19368,36.5,108.5,CHN20448.0,81.69862429300943
2226,19369,36.5,109.5,CHN20449.0,90.97028374671936
2227,19370,36.5,110.5,CHN20450.0,100.0
2228,19371,36.5,111.5,CHN20451.0,66.66666467984518
2229,19372,36.5,112.5,CHN20452.0,100.00000794728597
2230,19373,36.5,113.5,CHN20453.0,47.21994996070862
2231,19374,36.5,114.5,CHN20454.0,79.38016851743063
2232,19375,36.5,115.5,CHN20455.0,44.442349672317505
2233,19376,36.5,116.5,CHN20456.0,99.28624033927917
2234,19377,36.5,117.5,CHN20457.0,100.00000794728597
2235,19378,36.5,118.5,CHN20458.0,0.0
2236,19379,36.5,119.5,CHN20459.0,75.48545400301614
2237,19380,36.5,120.5,CHN20460.0,58.55350693066915
2238,19381,36.5,121.5,CHN20793.0,0.0
2239,19696,35.5,76.5,CHN20794.0,0.0
2240,19715,35.5,95.5,CHN20795.0,0.0
2241,19717,35.5,97.5,CHN20796.0,15.522612631320953
2242,19718,35.5,98.5,CHN20797.0,4.0409187475840245
2243,19721,35.5,101.5,CHN20798.0,4.834019516905149
2244,19722,35.5,102.5,CHN20799.0,14.867295973090222
2245,19723,35.5,103.5,CHN20800.0,0.5339807578517746
2246,19724,35.5,104.5,CHN20801.0,0.0
2247,19725,35.5,105.5,CHN20802.0,28.896068036556244
2248,19726,35.5,106.5,CHN20803.0,10.618083675702412
2249,19727,35.5,107.5,CHN20804.0,0.0
2250,19728,35.5,108.5,CHN20805.0,28.092676401138306
2251,19729,35.5,109.5,CHN20806.0,44.16087865829468
2252,19730,35.5,110.5,CHN20807.0,10.237122575441997
2253,19731,35.5,111.5,CHN20808.0,0.0
2254,19732,35.5,112.5,CHN20809.0,0.0
2255,19733,35.5,113.5,CHN20810.0,32.00869954501589
2256,19734,35.5,114.5,CHN20811.0,8.059300482273102
2257,19735,35.5,115.5,CHN20812.0,3.0138984322547913
2258,19736,35.5,116.5,CHN20813.0,3.602337216337522
2259,19737,35.5,117.5,CHN20814.0,0.3979659018417199
2260,19738,35.5,118.5,CHN20815.0,2.393186464905739
2261,19739,35.5,119.5,CHN20816.0,1.8091109891732533
2262,20081,34.5,101.5,CHN20817.0,2.143322055538495
2263,20083,34.5,103.5,CHN20818.0,1.7418334260582924
2264,20084,34.5,104.5,CHN20819.0,5.084632337093353
2265,20085,34.5,105.5,CHN20820.0,6.033479670683542
2266,20086,34.5,106.5,CHN20821.0,8.172250042359035
2267,20087,34.5,107.5,CHN21153.0,1.8486658111214638
2268,20088,34.5,108.5,CHN21154.0,1.6625638430317242
2269,20089,34.5,109.5,CHN21155.0,3.152852195004622
2270,20090,34.5,110.5,CHN21156.0,10.692525903383892
2271,20091,34.5,111.5,CHN21157.0,8.522944897413254
2272,20092,34.5,112.5,CHN21158.0,2.089305905004342
2273,20093,34.5,113.5,CHN21159.0,47.322825590769455
2274,20094,34.5,114.5,CHN21160.0,5.852399890621504
2275,20095,34.5,115.5,CHN21161.0,10.663291811943054
2276,20096,34.5,116.5,CHN21162.0,11.3182432949543
2277,20097,34.5,117.5,CHN21163.0,5.67768377562364
2278,20098,34.5,118.5,CHN21164.0,2.064449029664199
2279,20099,34.5,119.5,CHN21165.0,8.506905784209568
2280,20100,34.5,120.5,CHN21166.0,40.006086230278015
2281,20438,33.5,98.5,CHN21167.0,9.893532345692318
2282,20443,33.5,103.5,CHN21168.0,33.39025626579921
2283,20444,33.5,104.5,CHN21169.0,8.746283998092014
2284,20445,33.5,105.5,CHN21170.0,5.568667749563852
2285,20446,33.5,106.5,CHN21171.0,37.614120046297714
2286,20447,33.5,107.5,CHN21172.0,14.315567910671234
2287,20448,33.5,108.5,CHN21173.0,98.79204829533896
2288,20449,33.5,109.5,CHN21174.0,99.62027072906494
2289,20450,33.5,110.5,CHN21175.0,99.81288711229959
2290,20451,33.5,111.5,CHN21176.0,96.70419295628867
2291,20452,33.5,112.5,CHN21177.0,6.0626015067100525
2292,20453,33.5,113.5,CHN21178.0,36.80872718493144
2293,20454,33.5,114.5,CHN21179.0,10.337815433740616
2294,20455,33.5,115.5,CHN21180.0,19.040334224700928
2295,20456,33.5,116.5,CHN21181.0,19.819225619236626
2296,20457,33.5,117.5,CHN21502.0,54.80523109436035
2297,20458,33.5,118.5,CHN21508.0,85.6981635093689
2298,20459,33.5,119.5,CHN21510.0,83.52550466855368
2299,20460,33.5,120.5,CHN21511.0,59.34098760286967
2300,20793,32.5,93.5,CHN21512.0,33.87356499830882
2301,20794,32.5,94.5,CHN21514.0,10.587089260419209
2302,20797,32.5,97.5,CHN21515.0,17.510255177815758
2303,20798,32.5,98.5,CHN21516.0,18.736694753170013
2304,20804,32.5,104.5,CHN21517.0,36.30257149537404
2305,20805,32.5,105.5,CHN21518.0,54.542634884516396
2306,20806,32.5,106.5,CHN21519.0,79.98601992925009
2307,20807,32.5,107.5,CHN21520.0,94.25954620043436
2308,20808,32.5,108.5,CHN21521.0,99.03414249420166
2309,20809,32.5,109.5,CHN21522.0,100.0
2310,20810,32.5,110.5,CHN21523.0,57.665338118871055
2311,20811,32.5,111.5,CHN21524.0,47.22377757231395
2312,20812,32.5,112.5,CHN21525.0,56.419336795806885
2313,20813,32.5,113.5,CHN21526.0,19.288657108942665
2314,20814,32.5,114.5,CHN21527.0,99.46549534797668
2315,20815,32.5,115.5,CHN21528.0,96.73077464103699
2316,20816,32.5,116.5,CHN21529.0,92.59760777155557
2317,20817,32.5,117.5,CHN21530.0,67.83675154050192
2318,20818,32.5,118.5,CHN21531.0,50.27696589628855
2319,20819,32.5,119.5,CHN21532.0,33.72463683287303
2320,20820,32.5,120.5,CHN21533.0,52.75725523630778
2321,20821,32.5,121.5,CHN21534.0,86.10110680262247
2322,21153,31.5,93.5,CHN21535.0,38.5199377934138
2323,21154,31.5,94.5,CHN21536.0,39.46468035380046
2324,21155,31.5,95.5,CHN21537.0,41.75747036933899
2325,21157,31.5,97.5,CHN21538.0,68.2133694489797
2326,21159,31.5,99.5,CHN21539.0,55.18136024475098
2327,21160,31.5,100.5,CHN21540.0,28.208158413569134
2328,21161,31.5,101.5,CHN21541.0,24.488557875156403
2329,21162,31.5,102.5,CHN21542.0,5.860836369295916
2330,21163,31.5,103.5,CHN21862.0,1.234304035703341
2331,21164,31.5,104.5,CHN21863.0,0.658736905703942
2332,21165,31.5,105.5,CHN21867.0,1.7865939065814018
2333,21166,31.5,106.5,CHN21868.0,1.6604280720154445
2334,21167,31.5,107.5,CHN21869.0,3.0179983625809355
2335,21168,31.5,108.5,CHN21870.0,3.0828693881630898
2336,21169,31.5,109.5,CHN21871.0,1.5740641703208287
2337,21170,31.5,110.5,CHN21872.0,1.478222788621982
2338,21171,31.5,111.5,CHN21873.0,0.06449370024104914
2339,21172,31.5,112.5,CHN21877.0,17.236789564291634
2340,21173,31.5,113.5,CHN21878.0,9.351493418216705
2341,21174,31.5,114.5,CHN21879.0,1.0102299973368645
2342,21175,31.5,115.5,CHN21880.0,0.0006990649884149509
2343,21176,31.5,116.5,CHN21881.0,0.8475579787045717
2344,21177,31.5,117.5,CHN21882.0,1.5055736289208691e-15
2345,21178,31.5,118.5,CHN21883.0,2.3932811837776507e-16
2346,21179,31.5,119.5,CHN21884.0,0.049093483054699995
2347,21180,31.5,120.5,CHN21885.0,0.26160330356409156
2348,21181,31.5,121.5,CHN21886.0,3.954429011084613e-16
2349,21502,30.5,82.5,CHN21887.0,0.1600512963098784
2350,21508,30.5,88.5,CHN21888.0,0.8376764444013437
2351,21517,30.5,97.5,CHN21889.0,0.3235799570878347
2352,21521,30.5,101.5,CHN21890.0,1.2959890067577362
2353,21522,30.5,102.5,CHN21891.0,1.8560938847561677
2354,21523,30.5,103.5,CHN21892.0,0.7176996984829505
2355,21524,30.5,104.5,CHN21893.0,0.3194943468164032
2356,21525,30.5,105.5,CHN21894.0,1.1960323279102645
2357,21526,30.5,106.5,CHN21895.0,38.3526752392451
2358,21527,30.5,107.5,CHN21896.0,0.08914480725555526
2359,21528,30.5,108.5,CHN21897.0,0.017972548342489368
2360,21529,30.5,109.5,CHN21898.0,0.967074433962504
2361,21530,30.5,110.5,CHN21899.0,5.267811814943949
2362,21531,30.5,111.5,CHN21900.0,0.03360773844178766
2363,21532,30.5,112.5,CHN21901.0,0.24096342191721
2364,21533,30.5,113.5,CHN21902.0,47.83958196640015
2365,21534,30.5,114.5,CHN22224.0,42.81233449776967
2366,21535,30.5,115.5,CHN22225.0,90.95106522242227
2367,21536,30.5,116.5,CHN22227.0,0.0
2368,21537,30.5,117.5,CHN22229.0,0.0
2369,21538,30.5,118.5,CHN22230.0,0.0
2370,21539,30.5,119.5,CHN22231.0,0.9071018236378828
2371,21540,30.5,120.5,CHN22238.0,0.02414745007020732
2372,21541,30.5,121.5,CHN22239.0,0.41902591474354267
2373,21542,30.5,122.5,CHN22240.0,1.998037410279115
2374,21862,29.5,82.5,CHN22241.0,20.86228380600611
2375,21863,29.5,83.5,CHN22242.0,5.897896488507589
2376,21868,29.5,88.5,CHN22243.0,1.5437699543933072
2377,21870,29.5,90.5,CHN22244.0,0.8145367571463188
2378,21871,29.5,91.5,CHN22245.0,0.274512559796373
2379,21882,29.5,102.5,CHN22246.0,0.9056785143911839
2380,21883,29.5,103.5,CHN22247.0,3.022276796400547
